UNIQID,address,ethnicity,race,outcome,sex,Type,Dt,latitude,longitude
3690534,Dickerson Pike & Richardson Ave,Not Hispanic,Black,Driver Arrested,Male,Regulatory,1/28/22,36.1919,-86.7727
3701626,Dellway Villa Rd & Dickerson Pike,Not Hispanic,Black,Driver Arrested,Male,Regulatory,6/3/22,36.2143,-86.7643
3703787,200 Block Dellway Villa Rd,Not Hispanic,Black,Driver Arrested,Male,Regulatory,7/7/22,36.2136,-86.7626
3699813,1400 Block Dickerson Pike,Not Hispanic,Black,Driver Arrested,Male,Safety & Equip,5/5/22,36.1975,-86.7712
3708655,S 6th St & Shelby Ave,Not Hispanic,Black,Driver Arrested,Male,Vehicle Equipment Violation,9/8/22,36.1686,-86.7596
3707311,3300 Block Gallatin Pike,Not Hispanic,Black,Driver Arrested,Male,Vehicle Equipment Violation,8/25/22,36.2089,-86.7345
3699676,Lewis St & Robertson St,Not Hispanic,Black,Driver Arrested,Male,Investigative,5/4/22,36.1495,-86.7583
3704977,Mm 221 2 I40 E,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,7/25/22,36.17,-86.5952
3706461,Dodson Chapel Rd & Old Hickory Blvd,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,8/14/22,36.1835,-86.6108
3702422,Mm 210 4 I40 E,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,6/20/22,36.1514,-86.7686
3698244,2800 Block Elm Hill Pike,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,4/17/22,36.1483,-86.6647
3700351,Mm 12 0 Briley N,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,5/16/22,36.2155,-86.6922
3707375,Briley Pkwy N & Opry Mills Dr,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,8/25/22,36.1972,-86.6879
3696000,Murfreesboro Pike & Smith Springs Rd,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,3/22/22,36.0962,-86.6554
3697814,800 Block Murfreesboro Pike,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,4/11/22,36.1349,-86.7242
3699811,Millwood Dr & Murfreesboro Pike,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,5/5/22,36.1295,-86.7147
3698708,Millwood Dr & Murfreesboro Pike,Not Hispanic,Black,Driver Arrested,Male,Regulatory,4/22/22,36.1295,-86.7147
3710022,500 Block Donelson Pike,Not Hispanic,Black,Driver Arrested,Male,Vehicle Equipment Violation,9/30/22,36.1483,-86.6664
3705186,800 Block Murfreesboro Pike,Not Hispanic,Black,Driver Arrested,Male,Vehicle Equipment Violation,7/28/22,36.1349,-86.7242
3709450,Millwood Dr & Murfreesboro Pike,Not Hispanic,Black,Driver Arrested,Male,Vehicle Equipment Violation,9/14/22,36.1295,-86.7147
3704333,Moorewood Dr & Richmond Hill Dr,Not Hispanic,Black,Driver Arrested,Male,Investigative,7/15/22,36.2348,-86.7756
3707986,700 Block Old Hickory Blvd W,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,9/2/22,36.2643,-86.7341
3714638,Mm 93 6 I65 N,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,12/13/22,36.2836,-86.7301
3695480,Mm 90 0 I65 S,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,3/17/22,36.2379,-86.7573
3690510,E Old Hickory Blvd & Rio Vista Dr,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,1/28/22,36.2625,-86.681
3693284,300 Block Delaware Ave,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,2/25/22,36.2642,-86.7045
3702048,Cheyenne Blvd & Pallas Dr,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,6/9/22,36.2562,-86.6747
3702746,Bixler Ave & Dupont Ave,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,6/23/22,36.2663,-86.7053
3706318,Delaware Ave & Roosevelt Ave,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,8/11/22,36.2704,-86.7031
3695833,Mm 41 6 I24 W,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,3/21/22,36.263,-86.7896
3696974,Cedar Hill Park,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,3/30/22,36.269,-86.7485
3700223,800 Block Old Hickory Blvd W,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,5/14/22,36.2675,-86.7466
3699906,Anderson Ln & Myatt Dr,Not Hispanic,Black,Driver Arrested,Male,Other/Unk,5/8/22,36.2721,-86.6896
3690016,Arta Dr & Old Hickory Blvd W,Not Hispanic,Black,Driver Arrested,Male,Regulatory,1/23/22,36.2673,-86.7463
3698786,Brick Church Pike & Briley Pkwy E,Not Hispanic,Black,Driver Arrested,Male,Regulatory,4/23/22,36.2383,-86.7809
3704861,3000 Block Brick Church Pike,Not Hispanic,Black,Driver Arrested,Male,Regulatory,7/22/22,36.2318,-86.7816
3699810,11th Ave S & Summit Ave,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,5/5/22,36.1386,-86.7862
3701418,20th Ave N & West End Ave,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,5/31/22,36.1514,-86.7993
3697034,Mm 79 0 I65 S,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,4/2/22,36.0957,-86.7631
3694989,1900 Block Nolensville Pike,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,3/12/22,36.1333,-86.7584
3689492,Harding Pl & Nolensville Pike,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,1/13/22,36.0797,-86.7263
3698202,Atlas Dr & Mcnally Dr,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,4/15/22,36.0926,-86.7389
3701391,Danby Dr & Harding Pl,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,5/24/22,36.0786,-86.7452
3709920,Harding Pl & Nolensville Pike,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,9/28/22,36.0797,-86.7263
3709051,Briarwood Dr & Timberhill Dr,Not Hispanic,Black,Driver Arrested,Male,Regulatory,9/19/22,36.0777,-86.7552
3698898,18th Ave N & Charlotte Ave,Not Hispanic,Black,Driver Arrested,Male,Vehicle Equipment Violation,4/18/22,36.1581,-86.7999
3696144,Avondale Cir & Hampton St,Not Hispanic,Black,Driver Arrested,Male,Investigative,3/23/22,36.2089,-86.7791
3711339,Mm 18 6 Briley E,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,10/26/22,36.2367,-86.7946
3694122,Mm 88 0 I65 S,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,3/6/22,36.2152,-86.7754
3696026,Free Silver Rd & W Trinity Ln,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,3/17/22,36.207,-86.796
3708894,Mm 19 2 Briley E,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,9/15/22,36.2345,-86.8056
3708978,3900 Block Clarksville Pike,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,9/16/22,36.2074,-86.8398
3706166,Buena Vista Pike & Clarksville Pike,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,8/10/22,36.1937,-86.8312
3692692,15th Ave N & Buchanan St,Not Hispanic,Black,Driver Arrested,Male,Regulatory,2/19/22,36.1801,-86.8087
3690391,W Trinity Ln & Whites Creek Pike,Not Hispanic,Black,Driver Arrested,Male,Safety & Equip,1/28/22,36.207,-86.7916
3708480,W Trinity Ln & Whites Creek Pike,Not Hispanic,Black,Driver Arrested,Male,Vehicle Equipment Violation,9/9/22,36.207,-86.7916
3709668,2900 Block Murfreesboro Pike,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,9/27/22,36.0636,-86.6269
3710070,200 Block Hickory Hollow Ter,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,9/28/22,36.051,-86.6472
3691889,Mm 53 4 I24 E,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,2/14/22,36.1132,-86.7239
3699953,Fairfield Ave & Lafayette St,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,5/9/22,36.1473,-86.7579
3713415,Mm 53 8 I24 E,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,11/28/22,36.1083,-86.7209
3695684,Harding Pl & Linbar Dr,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,3/19/22,36.0841,-86.7059
3689155,Dell Pkwy & Murfreesboro Pike,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,1/3/22,36.1078,-86.6769
3691150,Dell Pkwy & Murfreesboro Pike,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,2/5/22,36.1078,-86.6769
3706408,Dell Pkwy & Murfreesboro Pike,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,8/12/22,36.1078,-86.6769
3708633,Dell Pkwy & Murfreesboro Pike,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,9/5/22,36.1078,-86.6769
3708635,Dell Pkwy & Murfreesboro Pike,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,9/5/22,36.1078,-86.6769
3699299,Antioch Pike & Harding Pl,Not Hispanic,Black,Driver Arrested,Male,Regulatory,4/29/22,36.0874,-86.6922
3696047,Harding Pl & Linbar Dr,Not Hispanic,Black,Driver Arrested,Male,Vehicle Equipment Violation,3/22/22,36.0841,-86.7059
3695744,Dell Pkwy & Murfreesboro Pike,Not Hispanic,Black,Driver Arrested,Male,Vehicle Equipment Violation,3/11/22,36.1078,-86.6769
3705396,East Thompson Ln & Murfreesboro Pike,Not Hispanic,Black,Driver Arrested,Male,Vehicle Equipment Violation,7/22/22,36.1267,-86.7111
3700548,Mm 201 0 I40 E,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,5/18/22,36.1302,-86.8991
3712479,Harding Pike & Vaughns Gap Rd,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,11/6/22,36.0926,-86.8854
3702643,Mm 1 0 I440 E,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,6/22/22,36.143,-86.8228
3703201,Mm 204 4 I40 E,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,6/30/22,36.1535,-86.8483
3712453,S 5th St & Russell St,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,11/10/22,36.1708,-86.7642
3710811,Mm 89 8 I65 N,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,10/17/22,36.2371,-86.7595
3689223,Mm 47 4 I24 W,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,1/10/22,36.1831,-86.775
3708683,Murfreesboro Pike & Philfre Ct,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,9/12/22,36.1282,-86.713
3698690,2300 Block Brick Church Pike,Not Hispanic,Black,Driver Arrested,Male,Investigative,4/22/22,36.2077,-86.7779
3702358,1400 Block Murfreesboro Pike,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,6/17/22,36.114,-86.6918
3691848,2300 Block Elm Hill Pike,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,2/14/22,36.1534,-86.6862
3702500,Murfreesboro Pike & Thompson Pl,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,6/20/22,36.1266,-86.7111
3704808,100 Block Lafayette St,Not Hispanic,Black,Driver Arrested,Male,Safety & Equip,7/21/22,36.1483,-86.7606
3688917,W Trinity Ln & Whites Creek Pike,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,1/3/22,36.207,-86.7916
3711145,Mm 2 0 I440 W,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,10/24/22,36.1296,-86.8165
3696318,Mm 3 0 I440 E,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,3/25/22,36.1199,-86.8025
3713133,Mm 208 0 I40 E,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,11/22/22,36.1696,-86.7976
3694952,Buena Vista Pike & Clarksville Pike,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,3/11/22,36.1937,-86.8312
3706690,800 Block 2nd Ave S,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,8/16/22,36.1532,-86.7696
3713221,1100 Block Broadway,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,11/23/22,36.1571,-86.7862
3710234,N Marthona Rd & Old Hickory Blvd W,Not Hispanic,Black,Driver Arrested,Male,Investigative,10/4/22,36.2645,-86.7302
3706188,Mm 88 8 I65 S,Not Hispanic,Black,Driver Arrested,Male,Moving Traffic Violation,8/6/22,36.2264,-86.774
3708285,8th Ave S & Palmer Pl,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,8/26/22,36.1535,-86.7794
3706530,9th Ave S & Broadway,Not Hispanic,Asian,Driver Cited,Male,Regulatory,8/15/22,36.1584,-86.7834
3690844,Dickerson Pike & Queen Ave,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,2/1/22,36.2084,-86.7673
3702522,Mm 87 4 I65 N,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,6/21/22,36.2078,-86.7761
3714023,Mm 89 2 I65 N,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,12/5/22,36.2328,-86.7685
3690568,Ellington Pkwy S & Hart Ln,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,1/29/22,36.2183,-86.7475
3690698,Lebanon Pike & Old Hickory Blvd,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,1/31/22,36.1983,-86.6201
3714550,Mm 213 0 I40 E,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,12/13/22,36.1405,-86.7316
3690136,Briley Pkwy N & Opry Mills Dr,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,1/25/22,36.1972,-86.6879
3704536,Mm 218 8 I40 W,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,7/18/22,36.1548,-86.6311
3711312,Briley Pkwy S & Opry Mills Dr,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,10/26/22,36.1972,-86.6881
3714251,Mm 216 4 I40 W,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,12/8/22,36.1415,-86.6675
3697602,Murfreesboro Pike & Smith Springs Rd,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,4/8/22,36.0962,-86.6554
3699399,Millwood Dr & Murfreesboro Pike,Not Hispanic,Asian,Driver Cited,Male,Vehicle Equipment Violation,4/27/22,36.1295,-86.7147
3699007,Mm 92 0 I65 N,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,4/27/22,36.2623,-86.7379
3695287,Chadwick Ln & Old Hickory Blvd,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,3/15/22,36.0402,-86.7523
3690727,14th Ave N & Broadway,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,1/31/22,36.1556,-86.7898
3703585,17th Ave N & Church St,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,7/5/22,36.1558,-86.7959
3704326,19th Ave N & West End Ave,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,7/14/22,36.1523,-86.7974
3708546,Louise Ave & West End Ave,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,9/9/22,36.1494,-86.8035
3689970,31st Ave N & West End Ave,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,1/21/22,36.1426,-86.8155
3692040,Harding Pl & Nolensville Pike,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,2/15/22,36.0797,-86.7263
3695228,4200 Block Nolensville Pike,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,3/15/22,36.077,-86.7256
3696039,Danby Dr & Harding Pl,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,3/21/22,36.0786,-86.7452
3710148,Danby Dr & Harding Pl,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,9/28/22,36.0786,-86.7452
3689054,Mm 3 6 I440 E,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,1/5/22,36.1159,-86.7951
3690779,Mm 87 0 I65 S,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,2/1/22,36.2007,-86.7767
3691544,Mm 88 0 I65 S,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,2/10/22,36.2152,-86.7754
3693775,Mm 88 0 I65 S,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,3/3/22,36.2152,-86.7754
3703359,4900 Block Ashland City Hwy,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,7/1/22,36.2104,-86.9118
3692719,Hickory Hollow Pkwy & Una Antioch Pike,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,2/19/22,36.0597,-86.671
3696575,Forest View Dr & Murfreesboro Pike,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,3/28/22,36.0675,-86.6312
3690524,Baby Ruth Ln & Mt View Rd,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,1/28/22,36.0433,-86.6408
3691870,Mm 60 2 I24 E,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,2/14/22,36.0385,-86.6475
3709994,Antioch Pike & Harding Pl,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,9/27/22,36.0874,-86.6922
3698130,Dell Pkwy & Murfreesboro Pike,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,4/15/22,36.1078,-86.6769
3701107,Harding Pl & Murfreesboro Pike,Not Hispanic,Asian,Driver Cited,Male,Moving Traffic Violation,5/25/22,36.0986,-86.6594
3698824,500 Block Recovery Rd,Not Hispanic,Asian,Driver Cited,Male,Seatbelt,4/25/22,36.0801,-86.7195
3689166,East Thompson Ln & Murfreesboro Pike,Not Hispanic,Asian,Driver Cited,Male,Vehicle Equipment Violation,1/5/22,36.1267,-86.7111
3694025,Charlotte Pike & Westboro Dr,Not Hispanic,Asian,Driver Cited,Male,Vehicle Equipment Violation,2/21/22,36.146,-86.8707
3693529,1st Ave S & Molloy St,Not Hispanic,Asian,Driver Warned,Male,Moving Traffic Violation,3/1/22,36.1594,-86.7726
3697428,4th Ave S & Korean Veterans Blvd,Not Hispanic,Asian,Driver Warned,Male,Other/Unk,4/6/22,36.1571,-86.7747
3696007,10th Ave N & Broadway,Not Hispanic,Asian,Driver Warned,Male,Safety & Equip,3/22/22,36.158,-86.7842
3710503,Meridian St & Wilburn St,Not Hispanic,Asian,Driver Warned,Male,Moving Traffic Violation,10/13/22,36.1857,-86.7682
3700372,Gallatin Pike & Maplewood Pl,Not Hispanic,Asian,Driver Warned,Male,Moving Traffic Violation,5/16/22,36.2272,-86.7253
3694228,3900 Block Old Hickory Blvd,Not Hispanic,Asian,Driver Warned,Male,Moving Traffic Violation,3/6/22,36.2363,-86.6273
3688896,Mm 215 0 I40 E,Not Hispanic,Asian,Driver Warned,Male,Moving Traffic Violation,1/3/22,36.1442,-86.6929
3702718,Harding Pl & Nolensville Pike,Not Hispanic,Asian,Driver Warned,Male,Moving Traffic Violation,6/22/22,36.0797,-86.7263
3702719,Harding Pl & Nolensville Pike,Not Hispanic,Asian,Driver Warned,Male,Moving Traffic Violation,6/22/22,36.0797,-86.7263
3698389,Elgin St & Nolensville Pike,Not Hispanic,Asian,Driver Warned,Male,Safety & Equip,4/19/22,36.0999,-86.7396
3693726,5th Ave N & Madison St,Not Hispanic,Asian,Driver Warned,Male,Moving Traffic Violation,3/3/22,36.1753,-86.788
3690410,Asheford Trce & Summercrest Blvd,Not Hispanic,Asian,Driver Warned,Male,Moving Traffic Violation,1/28/22,36.0419,-86.6215
3709531,April Ln & Nolensville Pike,Not Hispanic,Asian,Driver Warned,Male,Moving Traffic Violation,9/26/22,36.056,-86.7157
3696692,Apache Trl & Packard Dr,Not Hispanic,Asian,Driver Warned,Male,Moving Traffic Violation,3/29/22,36.065,-86.6858
3691136,Alice Ave & Nolensville Pike,Not Hispanic,Asian,Driver Warned,Male,Regulatory,2/5/22,36.0726,-86.7242
3695425,1400 Block Murfreesboro Pike,Not Hispanic,Asian,Driver Warned,Male,Regulatory,3/16/22,36.114,-86.6918
3697950,Mm 204 0 I40 W,Not Hispanic,Asian,Driver Warned,Male,Moving Traffic Violation,4/12/22,36.1528,-86.8559
3705625,Mm 204 0 I40 W,Not Hispanic,Asian,Driver Warned,Male,Moving Traffic Violation,8/4/22,36.1528,-86.8559
3707147,51st Ave N & Illinois Ave,Not Hispanic,Asian,Driver Warned,Male,Moving Traffic Violation,8/22/22,36.1576,-86.8489
3708095,Mm 205 0 I40 E,Not Hispanic,Asian,Driver Warned,Male,Moving Traffic Violation,9/5/22,36.154,-86.8376
3713866,5500 Block Charlotte Pike,Not Hispanic,Asian,Driver Warned,Male,Moving Traffic Violation,12/2/22,36.1507,-86.8559
3702210,Mm 95 0 I65 N,Not Hispanic,Asian,Driver Warned,Male,Moving Traffic Violation,6/15/22,36.2992,-86.7123
3712657,4800 Block Aster Dr,Not Hispanic,Asian,Driver Arrested,Male,Investigative,11/15/22,36.0876,-86.7192
3698939,5100 Block Edmondson Pike,Not Hispanic,Asian,Driver Arrested,Male,Investigative,4/26/22,36.067,-86.7376
3705626,400 Block Paragon Mills Rd,Not Hispanic,Asian,Driver Arrested,Male,Moving Traffic Violation,8/4/22,36.0891,-86.7211
3707007,1100 Block Broadway,Not Hispanic,Other,Driver Cited,Male,Moving Traffic Violation,8/20/22,36.1571,-86.7862
3689828,American Rd & Charlotte Pike,Not Hispanic,Other,Driver Cited,Male,Moving Traffic Violation,1/12/22,36.1444,-86.8727
3713798,Briley Pkwy N & Centennial Blvd,Not Hispanic,Other,Driver Warned,Male,Moving Traffic Violation,11/29/22,36.1714,-86.8691
3690276,Old Hickory Blvd & Pitts Ave,Unknown,Unknown,Driver Cited,Female,Moving Traffic Violation,1/25/22,36.2388,-86.63
3698645,Barrington Place Dr & Old Hickory Blvd,Unknown,Unknown,Driver Cited,Female,Moving Traffic Violation,4/21/22,36.0398,-86.754
3702873,38th Ave N & Elkins Ave,Unknown,Unknown,Driver Cited,Female,Moving Traffic Violation,6/27/22,36.1505,-86.8309
3694417,Mm 47 0 I24 E,Unknown,Unknown,Driver Warned,Female,Moving Traffic Violation,3/7/22,36.1875,-86.7758
3694277,Porter Rd & Riverside Dr,Unknown,Unknown,Driver Warned,Female,Other/Unk,3/7/22,36.1954,-86.7234
3692600,Mm 216 8 I40 E,Unknown,Unknown,Driver Warned,Female,Moving Traffic Violation,2/18/22,36.1409,-86.6615
3696134,2nd St & Old Hickory Blvd,Unknown,Black,Driver Cited,Female,Moving Traffic Violation,3/23/22,36.2168,-86.6235
3712833,Mm 48 0 I24 E,Hispanic,Unknown,Driver Cited,Female,Moving Traffic Violation,11/17/22,36.1744,-86.7709
3699212,Mm 48 0 I24 W,Hispanic,Unknown,Driver Cited,Female,Moving Traffic Violation,4/29/22,36.1744,-86.7707
3689017,Ellington Pkwy S & Spring St,Hispanic,Unknown,Driver Cited,Female,Moving Traffic Violation,1/5/22,36.1761,-86.7663
3705139,Mm 47 0 I24 W,Hispanic,Unknown,Driver Cited,Female,Moving Traffic Violation,7/28/22,36.1876,-86.7755
